UNIQUE_ID,PERIOD,STATE,REGION,CHAIN,EMP,CO_OWNED,BONUS,HRSOPEN,NREGS
402.0,1,1.0,3,3.0,22.0,1.0,0.0,16.0,4.0
405.0,1,1.0,3,3.0,16.5,1.0,0.0,17.0,7.0
410.0,1,1.0,3,1.0,35.0,0.0,0.0,16.0,4.0
411.0,1,1.0,3,1.0,40.0,0.0,0.0,16.0,5.0
412.0,1,1.0,2,2.0,13.0,0.0,0.0,11.0,5.0
413.0,1,1.0,3,1.0,20.0,0.0,0.0,17.0,4.0
414.0,1,1.0,3,1.0,22.0,0.0,0.0,16.0,4.0
415.0,1,1.0,3,1.0,38.0,0.0,1.0,16.0,5.0
417.0,1,1.0,3,1.0,30.0,1.0,1.0,16.0,4.0
418.0,1,1.0,3,1.0,35.0,0.0,1.0,15.0,4.0
419.0,1,1.0,3,2.0,10.0,1.0,0.0,11.0,4.0
421.0,1,1.0,3,2.0,32.0,1.0,0.0,13.0,4.0
422.0,1,1.0,3,2.0,15.0,0.0,0.0,11.0,4.0
423.0,1,1.0,3,2.0,22.5,1.0,1.0,12.0,3.0
424.0,1,1.0,3,2.0,15.0,1.0,0.0,11.0,5.0
426.0,1,1.0,3,3.0,30.0,1.0,0.0,19.0,5.0
427.0,1,1.0,3,4.0,35.0,0.0,0.0,12.5,2.0
428.0,1,1.0,3,4.0,34.0,0.0,0.0,12.5,2.0
